# file...... reg1_output.csv
# date...... Mon Aug 20 21:10:59 2018
# user...... xinyuehu
# host...... (null)
# target.... regulator 58
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-02-18 21:01:00 EST,10,8,11,+1.01727e+06,+420834,+843656,+436354,+1.3686e+06,+689557,+3.22953e+06,+1.54675e+06
2000-02-18 22:01:00 EST,10,8,11,+998488,+414383,+817146,+408033,+1.34786e+06,+672790,+3.1635e+06,+1.49521e+06
2000-02-18 23:01:00 EST,10,8,11,+937549,+381033,+765468,+356388,+1.27438e+06,+606644,+2.9774e+06,+1.34406e+06
2000-02-19 00:01:00 EST,10,8,11,+909074,+361608,+740596,+335004,+1.24714e+06,+581367,+2.89681e+06,+1.27798e+06
2000-02-19 01:01:00 EST,10,8,11,+900180,+356597,+730670,+325121,+1.23589e+06,+571125,+2.86674e+06,+1.25284e+06
2000-02-19 02:01:00 EST,10,8,11,+900717,+356796,+728542,+322809,+1.23582e+06,+571220,+2.86508e+06,+1.25082e+06
2000-02-19 03:01:00 EST,10,8,11,+906357,+358983,+730316,+325346,+1.24393e+06,+578745,+2.88061e+06,+1.26307e+06
2000-02-19 04:01:00 EST,10,8,11,+927243,+369335,+745570,+341267,+1.27408e+06,+606110,+2.9469e+06,+1.31671e+06
2000-02-19 05:01:00 EST,10,8,11,+952908,+380590,+779433,+375754,+1.31191e+06,+639087,+3.04425e+06,+1.39543e+06
2000-02-19 06:01:00 EST,10,8,11,+1.06496e+06,+444862,+878392,+473203,+1.4515e+06,+768051,+3.39485e+06,+1.68612e+06
2000-02-19 07:01:00 EST,10,8,11,+1.0851e+06,+458749,+872368,+470163,+1.44908e+06,+764012,+3.40655e+06,+1.69292e+06
2000-02-19 08:01:00 EST,10,8,11,+1.00614e+06,+412707,+798955,+400589,+1.34244e+06,+663700,+3.14753e+06,+1.477e+06
2000-02-19 09:01:00 EST,10,8,11,+947147,+377052,+754382,+358915,+1.26662e+06,+593284,+2.96814e+06,+1.32925e+06
2000-02-19 10:01:00 EST,10,8,11,+898891,+349113,+708420,+315983,+1.20746e+06,+539879,+2.81477e+06,+1.20498e+06
2000-02-19 11:01:00 EST,10,8,11,+857835,+324047,+668354,+280079,+1.16533e+06,+502638,+2.69151e+06,+1.10676e+06
2000-02-19 12:01:00 EST,10,8,11,+819843,+300949,+641590,+255285,+1.12116e+06,+463979,+2.58259e+06,+1.02021e+06
2000-02-19 13:01:00 EST,10,8,11,+797541,+289459,+616849,+231902,+1.09118e+06,+438387,+2.50557e+06,+959748
2000-02-19 14:01:00 EST,10,8,11,+778927,+278276,+596422,+213946,+1.07033e+06,+420626,+2.44568e+06,+912847
2000-02-19 15:01:00 EST,10,8,11,+767740,+273593,+589924,+205738,+1.05482e+06,+407974,+2.41248e+06,+887305
2000-02-19 16:01:00 EST,10,8,11,+778486,+279181,+609671,+223249,+1.0725e+06,+423393,+2.46066e+06,+925823
2000-02-19 17:01:00 EST,10,8,11,+823999,+305453,+661875,+269907,+1.12236e+06,+466386,+2.60823e+06,+1.04175e+06
2000-02-19 18:01:00 EST,10,8,11,+913015,+354739,+747263,+351032,+1.23212e+06,+563264,+2.8924e+06,+1.26903e+06
2000-02-19 19:01:00 EST,10,8,11,+933504,+370258,+770140,+368764,+1.25627e+06,+586177,+2.95992e+06,+1.3252e+06
2000-02-19 20:01:00 EST,10,8,11,+928476,+368765,+765721,+363293,+1.24806e+06,+578805,+2.94226e+06,+1.31086e+06
2000-02-19 21:01:00 EST,10,8,11,+906908,+357302,+745609,+343150,+1.21889e+06,+552629,+2.87141e+06,+1.25308e+06
2000-02-19 22:01:00 EST,10,8,11,+894037,+353325,+725091,+321339,+1.19967e+06,+536965,+2.8188e+06,+1.21163e+06
2000-02-19 23:01:00 EST,10,8,11,+846916,+328015,+681883,+278883,+1.14316e+06,+487918,+2.67196e+06,+1.09482e+06
2000-02-20 00:01:00 EST,10,8,11,+820100,+312964,+657858,+255979,+1.116e+06,+464869,+2.59396e+06,+1.03381e+06
2000-02-20 01:01:00 EST,10,8,11,+820764,+312071,+658388,+257466,+1.12071e+06,+468784,+2.59986e+06,+1.03832e+06
2000-02-20 02:01:00 EST,10,8,11,+825269,+315219,+665372,+263022,+1.12942e+06,+476986,+2.62006e+06,+1.05523e+06
2000-02-20 03:01:00 EST,10,8,11,+837269,+321108,+674688,+272306,+1.15154e+06,+496826,+2.66349e+06,+1.09024e+06
2000-02-20 04:01:00 EST,10,8,11,+863560,+334932,+694304,+291940,+1.19754e+06,+538208,+2.7554e+06,+1.16508e+06
2000-02-20 05:01:00 EST,10,8,11,+899499,+350220,+738235,+336623,+1.25935e+06,+592212,+2.89708e+06,+1.27906e+06
2000-02-20 06:01:00 EST,10,8,11,+1.01667e+06,+416266,+844323,+439905,+1.41077e+06,+731145,+3.27176e+06,+1.58732e+06
2000-02-20 07:01:00 EST,10,8,11,+1.04748e+06,+432769,+851738,+451779,+1.43894e+06,+756706,+3.33816e+06,+1.64125e+06
2000-02-20 08:01:00 EST,10,8,11,+970406,+387795,+772185,+377662,+1.3377e+06,+661750,+3.08029e+06,+1.42721e+06
2000-02-20 09:01:00 EST,10,8,11,+901827,+348747,+705906,+315749,+1.24346e+06,+575452,+2.85119e+06,+1.23995e+06
2000-02-20 10:01:00 EST,10,8,11,+858104,+322734,+670737,+283633,+1.17743e+06,+515193,+2.70628e+06,+1.12156e+06
2000-02-20 11:01:00 EST,10,8,11,+824866,+303746,+641468,+256339,+1.12447e+06,+467745,+2.59081e+06,+1.02783e+06
2000-02-20 12:01:00 EST,10,8,11,+788459,+282422,+609680,+226152,+1.08232e+06,+431408,+2.48045e+06,+939981
2000-02-20 13:01:00 EST,10,8,11,+766271,+270777,+587109,+204722,+1.05146e+06,+404923,+2.40484e+06,+880423
2000-02-20 14:01:00 EST,10,8,11,+752381,+264093,+575923,+193320,+1.03149e+06,+387852,+2.3598e+06,+845265
2000-02-20 15:01:00 EST,10,8,11,+745630,+260539,+579651,+195428,+1.01768e+06,+375922,+2.34296e+06,+831889
2000-02-20 16:01:00 EST,10,8,11,+756643,+267380,+594732,+207686,+1.03273e+06,+389396,+2.38411e+06,+864463
2000-02-20 17:01:00 EST,10,8,11,+801256,+293395,+642781,+250286,+1.08083e+06,+431025,+2.52487e+06,+974707
2000-02-20 18:01:00 EST,10,8,11,+867094,+330170,+706035,+310309,+1.15828e+06,+498036,+2.73141e+06,+1.13852e+06
2000-02-20 19:01:00 EST,10,8,11,+863223,+329930,+707680,+309559,+1.15541e+06,+496104,+2.72631e+06,+1.13559e+06
2000-02-20 20:01:00 EST,10,8,11,+847600,+322927,+693740,+294828,+1.13382e+06,+477511,+2.67516e+06,+1.09527e+06
2000-02-20 21:01:00 EST,10,8,11,+821923,+309392,+669958,+271599,+1.101e+06,+448924,+2.59288e+06,+1.02992e+06
2000-02-20 22:01:00 EST,10,8,11,+808701,+306818,+650509,+249919,+1.07913e+06,+431615,+2.53834e+06,+988352
2000-02-20 23:01:00 EST,10,8,11,+758766,+281673,+608541,+207412,+1.01966e+06,+381993,+2.38697e+06,+871078
2000-02-21 00:01:00 EST,10,8,11,+724665,+260972,+576163,+178867,+983689,+351553,+2.28452e+06,+791392
2000-02-21 01:01:00 EST,10,8,11,+706853,+249998,+558263,+163243,+966055,+336804,+2.23117e+06,+750045
2000-02-21 02:01:00 EST,10,8,11,+697342,+245164,+550180,+155188,+956769,+329446,+2.20429e+06,+729798
2000-02-21 03:01:00 EST,10,8,11,+694900,+243947,+547826,+152912,+954766,+327967,+2.19749e+06,+724826
2000-02-21 04:01:00 EST,10,8,11,+703163,+247880,+553568,+158787,+966705,+337975,+2.22344e+06,+744643
2000-02-21 05:01:00 EST,10,8,11,+706335,+246529,+557168,+164716,+974472,+343250,+2.23798e+06,+754495
2000-02-21 06:01:00 EST,10,8,11,+749532,+268568,+591120,+197981,+1.02507e+06,+385523,+2.36572e+06,+852073
2000-02-21 07:01:00 EST,10,8,11,+798396,+295074,+633680,+237817,+1.08538e+06,+437892,+2.51746e+06,+970783
2000-02-21 08:01:00 EST,10,8,11,+841025,+316600,+673876,+277778,+1.14004e+06,+484934,+2.65494e+06,+1.07931e+06
2000-02-21 09:01:00 EST,10,8,11,+846263,+320203,+681897,+284965,+1.14667e+06,+490757,+2.67483e+06,+1.09592e+06
2000-02-21 10:01:00 EST,10,8,11,+838282,+314507,+668424,+274470,+1.13706e+06,+481473,+2.64376e+06,+1.07045e+06
2000-02-21 11:01:00 EST,10,8,11,+818682,+304353,+645498,+252394,+1.11212e+06,+460224,+2.5763e+06,+1.01697e+06
2000-02-21 12:01:00 EST,10,8,11,+801086,+292901,+621858,+232121,+1.09748e+06,+447517,+2.52042e+06,+972540
2000-02-21 13:01:00 EST,10,8,11,+781508,+280335,+603200,+215761,+1.07983e+06,+432454,+2.46454e+06,+928549
2000-02-21 14:01:00 EST,10,8,11,+767241,+271526,+591155,+204972,+1.06537e+06,+420033,+2.42377e+06,+896531
2000-02-21 15:01:00 EST,10,8,11,+768656,+271908,+597533,+210556,+1.06465e+06,+419276,+2.43084e+06,+901740
2000-02-21 16:01:00 EST,10,8,11,+789469,+282233,+617671,+230788,+1.08928e+06,+440036,+2.49642e+06,+953058
2000-02-21 17:01:00 EST,10,8,11,+830415,+304769,+655559,+266940,+1.13806e+06,+482352,+2.62403e+06,+1.05406e+06
2000-02-21 18:01:00 EST,10,8,11,+891386,+341307,+716178,+321613,+1.2124e+06,+548571,+2.81997e+06,+1.21149e+06
2000-02-21 19:01:00 EST,10,8,11,+900956,+348514,+725424,+328722,+1.22277e+06,+558339,+2.84915e+06,+1.23557e+06
2000-02-21 20:01:00 EST,10,8,11,+891740,+344746,+719299,+321265,+1.21158e+06,+548675,+2.82262e+06,+1.21469e+06
2000-02-21 21:01:00 EST,10,8,11,+874670,+336416,+705575,+306648,+1.18894e+06,+529010,+2.76918e+06,+1.17207e+06
2000-02-21 22:01:00 EST,10,8,11,+879718,+342383,+703789,+303088,+1.19624e+06,+537232,+2.77975e+06,+1.1827e+06
2000-02-21 23:01:00 EST,10,8,11,+841614,+323499,+671833,+270220,+1.15066e+06,+498098,+2.66411e+06,+1.09182e+06
2000-02-22 00:01:00 EST,10,8,11,+811472,+305904,+649104,+248470,+1.12696e+06,+478217,+2.58753e+06,+1.03259e+06
2000-02-22 01:01:00 EST,10,8,11,+802471,+300064,+641960,+242156,+1.12397e+06,+475968,+2.56841e+06,+1.01819e+06
2000-02-22 02:01:00 EST,10,8,11,+802440,+300328,+642462,+241887,+1.13094e+06,+482716,+2.57584e+06,+1.02493e+06
2000-02-22 03:01:00 EST,10,8,11,+808012,+303450,+649161,+247624,+1.1452e+06,+495792,+2.60237e+06,+1.04687e+06
2000-02-22 04:01:00 EST,10,8,11,+821051,+310952,+662862,+260124,+1.16686e+06,+515362,+2.65078e+06,+1.08644e+06
2000-02-22 05:01:00 EST,10,8,11,+817744,+306980,+665308,+263702,+1.16697e+06,+514048,+2.65002e+06,+1.08473e+06
2000-02-22 06:01:00 EST,10,8,11,+858127,+330181,+703348,+298700,+1.21802e+06,+559819,+2.77949e+06,+1.1887e+06
2000-02-22 07:01:00 EST,10,8,11,+914671,+361881,+755308,+347734,+1.29268e+06,+627629,+2.96266e+06,+1.33724e+06
2000-02-22 08:01:00 EST,10,8,11,+954064,+383063,+790650,+383098,+1.33194e+06,+662326,+3.07666e+06,+1.42849e+06
2000-02-22 09:01:00 EST,10,8,11,+941905,+373847,+778332,+373411,+1.30636e+06,+637150,+3.0266e+06,+1.38441e+06
2000-02-22 10:01:00 EST,10,8,11,+901350,+348668,+740216,+339471,+1.25903e+06,+593567,+2.90059e+06,+1.28171e+06
2000-02-22 11:01:00 EST,10,8,11,+857471,+323864,+699101,+301156,+1.20472e+06,+544802,+2.76129e+06,+1.16982e+06
2000-02-22 12:01:00 EST,10,8,11,+832400,+309490,+671294,+275610,+1.1676e+06,+511446,+2.67129e+06,+1.09655e+06
2000-02-22 13:01:00 EST,10,8,11,+804332,+294131,+648587,+253677,+1.1298e+06,+478131,+2.58272e+06,+1.02594e+06
2000-02-22 14:01:00 EST,10,8,11,+782982,+281385,+627906,+235236,+1.10154e+06,+452911,+2.51242e+06,+969532
2000-02-22 15:01:00 EST,10,8,11,+780285,+278965,+618310,+228110,+1.09251e+06,+444504,+2.4911e+06,+951579
2000-02-22 16:01:00 EST,10,8,11,+798603,+288421,+630807,+240901,+1.11417e+06,+463198,+2.54358e+06,+992520
2000-02-22 17:01:00 EST,10,8,11,+847812,+314215,+678315,+286728,+1.18761e+06,+528234,+2.71374e+06,+1.12918e+06
2000-02-22 18:01:00 EST,10,8,11,+921398,+358146,+756207,+357388,+1.28289e+06,+614513,+2.9605e+06,+1.33005e+06
2000-02-22 19:01:00 EST,10,8,11,+944884,+374890,+782402,+378818,+1.30931e+06,+639410,+3.0366e+06,+1.39312e+06
2000-02-22 20:01:00 EST,10,8,11,+939347,+371974,+780304,+376049,+1.30271e+06,+633133,+3.02236e+06,+1.38116e+06
2000-02-22 21:01:00 EST,10,8,11,+914060,+356848,+756631,+353923,+1.27329e+06,+606266,+2.94398e+06,+1.31704e+06
2000-02-22 22:01:00 EST,10,8,11,+904755,+354089,+742151,+338515,+1.26443e+06,+599770,+2.91134e+06,+1.29238e+06
2000-02-22 23:01:00 EST,10,8,11,+859457,+329658,+699959,+297239,+1.20769e+06,+549405,+2.76711e+06,+1.1763e+06
2000-02-23 00:01:00 EST,10,8,11,+844034,+319076,+684416,+284148,+1.19726e+06,+539937,+2.72571e+06,+1.14316e+06
2000-02-23 01:01:00 EST,10,8,11,+845700,+320271,+686796,+285778,+1.20505e+06,+547366,+2.73755e+06,+1.15341e+06
2000-02-23 02:01:00 EST,10,8,11,+856739,+327648,+698133,+295357,+1.22502e+06,+566040,+2.7799e+06,+1.18905e+06
2000-02-23 03:01:00 EST,10,8,11,+879337,+339609,+714623,+312130,+1.25934e+06,+597053,+2.8533e+06,+1.24879e+06
2000-02-23 04:01:00 EST,10,8,11,+915655,+358044,+747237,+344525,+1.3156e+06,+648413,+2.9785e+06,+1.35098e+06
2000-02-23 05:01:00 EST,10,8,11,+956980,+377088,+794944,+392673,+1.37858e+06,+704888,+3.1305e+06,+1.47465e+06
2000-02-23 06:01:00 EST,10,8,11,+1.08076e+06,+452163,+902836,+496039,+1.52543e+06,+843825,+3.50903e+06,+1.79203e+06
2000-02-23 07:01:00 EST,10,8,11,+1.1084e+06,+469085,+905069,+502032,+1.53903e+06,+855058,+3.5525e+06,+1.82618e+06
2000-02-23 08:01:00 EST,10,8,11,+1.03208e+06,+422652,+819947,+424412,+1.4308e+06,+749685,+3.28283e+06,+1.59675e+06
2000-02-23 09:01:00 EST,10,8,11,+968681,+384988,+754788,+364310,+1.33119e+06,+655295,+3.05466e+06,+1.40459e+06
2000-02-23 10:01:00 EST,10,8,11,+917732,+356265,+709675,+321087,+1.25853e+06,+588774,+2.88594e+06,+1.26613e+06
2000-02-23 11:01:00 EST,10,8,11,+872116,+327840,+676631,+291200,+1.2078e+06,+542795,+2.75655e+06,+1.16184e+06
2000-02-23 12:01:00 EST,10,8,11,+840158,+310157,+646411,+262371,+1.16136e+06,+501191,+2.64793e+06,+1.07372e+06
2000-02-23 13:01:00 EST,10,8,11,+821834,+300733,+623760,+241214,+1.13741e+06,+480498,+2.583e+06,+1.02245e+06
2000-02-23 14:01:00 EST,10,8,11,+803043,+290984,+607751,+225420,+1.1116e+06,+458009,+2.52239e+06,+974414
2000-02-23 15:01:00 EST,10,8,11,+803738,+291777,+611652,+228183,+1.10625e+06,+453140,+2.52164e+06,+973099
2000-02-23 16:01:00 EST,10,8,11,+835952,+310769,+649360,+261686,+1.13992e+06,+482448,+2.62524e+06,+1.0549e+06
2000-02-23 17:01:00 EST,10,8,11,+902790,+350038,+719118,+325132,+1.21061e+06,+544673,+2.83251e+06,+1.21984e+06
2000-02-23 18:01:00 EST,10,8,11,+984197,+396721,+800699,+401828,+1.31441e+06,+638347,+3.09931e+06,+1.4369e+06
2000-02-23 19:01:00 EST,10,8,11,+997105,+407036,+817200,+414615,+1.33334e+06,+656850,+3.14765e+06,+1.4785e+06
2000-02-23 20:01:00 EST,10,8,11,+977290,+396808,+802275,+398657,+1.31554e+06,+641221,+3.09511e+06,+1.43669e+06
2000-02-23 21:01:00 EST,10,8,11,+934046,+372880,+762196,+359306,+1.26717e+06,+597966,+2.96341e+06,+1.33015e+06
2000-02-23 22:01:00 EST,10,8,11,+914097,+365722,+734221,+330012,+1.2361e+06,+571546,+2.88442e+06,+1.26728e+06
2000-02-23 23:01:00 EST,10,8,11,+860250,+335770,+683090,+280891,+1.17207e+06,+515265,+2.71541e+06,+1.13193e+06
2000-02-24 00:01:00 EST,10,8,11,+827346,+314169,+654875,+256603,+1.14279e+06,+489470,+2.62501e+06,+1.06024e+06
2000-02-24 01:01:00 EST,10,8,11,+815676,+307234,+645840,+248114,+1.1308e+06,+479274,+2.59232e+06,+1.03462e+06
2000-02-24 02:01:00 EST,10,8,11,+810840,+304253,+643783,+245976,+1.12995e+06,+478974,+2.58457e+06,+1.0292e+06
2000-02-24 03:01:00 EST,10,8,11,+817367,+307329,+648644,+250854,+1.14336e+06,+491041,+2.60937e+06,+1.04922e+06
2000-02-24 04:01:00 EST,10,8,11,+843597,+321049,+669589,+271498,+1.17884e+06,+522385,+2.69203e+06,+1.11493e+06
2000-02-24 05:01:00 EST,10,8,11,+883694,+339335,+711302,+314311,+1.23732e+06,+572652,+2.83232e+06,+1.2263e+06
2000-02-24 06:01:00 EST,10,8,11,+994986,+404748,+811035,+409509,+1.36842e+06,+691642,+3.17444e+06,+1.5059e+06
2000-02-24 07:01:00 EST,10,8,11,+1.03384e+06,+424662,+821901,+426653,+1.39712e+06,+715775,+3.25287e+06,+1.56709e+06
2000-02-24 08:01:00 EST,10,8,11,+983028,+393512,+763818,+374164,+1.33572e+06,+658295,+3.08257e+06,+1.42597e+06
2000-02-24 09:01:00 EST,10,8,11,+947063,+368431,+727566,+343860,+1.29911e+06,+624371,+2.97374e+06,+1.33666e+06
2000-02-24 10:01:00 EST,10,8,11,+924335,+352223,+697956,+319062,+1.26856e+06,+595829,+2.89085e+06,+1.26711e+06
2000-02-24 11:01:00 EST,10,8,11,+901128,+338574,+672336,+296666,+1.24156e+06,+571391,+2.81502e+06,+1.20663e+06
2000-02-24 12:01:00 EST,10,8,11,+877431,+323715,+659578,+284195,+1.22705e+06,+559302,+2.76406e+06,+1.16721e+06
2000-02-24 13:01:00 EST,10,8,11,+873865,+323025,+651938,+276943,+1.2199e+06,+553029,+2.7457e+06,+1.153e+06
2000-02-24 14:01:00 EST,10,8,11,+864993,+319794,+648133,+270823,+1.20523e+06,+540249,+2.71836e+06,+1.13087e+06
2000-02-24 15:01:00 EST,10,8,11,+868231,+322726,+660021,+279867,+1.20755e+06,+542836,+2.73581e+06,+1.14543e+06
2000-02-24 16:01:00 EST,10,8,11,+902568,+342093,+696540,+314070,+1.248e+06,+578827,+2.84711e+06,+1.23499e+06
2000-02-24 17:01:00 EST,10,8,11,+947102,+368672,+750973,+362486,+1.29974e+06,+625844,+2.99782e+06,+1.357e+06
2000-02-24 18:01:00 EST,10,8,11,+1.00583e+06,+404185,+813898,+419656,+1.37548e+06,+696344,+3.1952e+06,+1.52019e+06
2000-02-24 19:01:00 EST,10,8,11,+1.0154e+06,+411295,+824983,+428385,+1.38653e+06,+706921,+3.22691e+06,+1.5466e+06
2000-02-24 20:01:00 EST,10,8,11,+997807,+403662,+807006,+408938,+1.36174e+06,+684346,+3.16655e+06,+1.49695e+06
2000-02-24 21:01:00 EST,10,8,11,+963270,+384721,+777318,+379422,+1.31945e+06,+645409,+3.06004e+06,+1.40955e+06
2000-02-24 22:01:00 EST,10,8,11,+937969,+374411,+749234,+349467,+1.28657e+06,+616925,+2.97377e+06,+1.3408e+06
2000-02-24 23:01:00 EST,10,8,11,+886527,+345700,+703685,+305339,+1.22448e+06,+561340,+2.81469e+06,+1.21238e+06
2000-02-25 00:01:00 EST,10,8,11,+865796,+331961,+684343,+288487,+1.20473e+06,+543708,+2.75487e+06,+1.16416e+06
2000-02-25 01:01:00 EST,10,8,11,+866233,+331692,+687651,+291422,+1.2095e+06,+548362,+2.76338e+06,+1.17148e+06
2000-02-25 02:01:00 EST,10,8,11,+875614,+337968,+698621,+300686,+1.22246e+06,+560410,+2.79669e+06,+1.19906e+06
2000-02-25 03:01:00 EST,10,8,11,+896819,+349642,+715884,+317628,+1.24901e+06,+584132,+2.86171e+06,+1.2514e+06
2000-02-25 04:01:00 EST,10,8,11,+931119,+368981,+745967,+346083,+1.29272e+06,+623812,+2.9698e+06,+1.33888e+06
2000-02-25 05:01:00 EST,10,8,11,+969452,+388117,+794896,+393901,+1.34406e+06,+669051,+3.1084e+06,+1.45107e+06
2000-02-25 06:01:00 EST,10,8,11,+1.08883e+06,+460347,+902876,+496741,+1.48669e+06,+802694,+3.47839e+06,+1.75978e+06
2000-02-25 07:01:00 EST,10,8,11,+1.11149e+06,+474051,+900749,+498357,+1.49522e+06,+808901,+3.50746e+06,+1.78131e+06
2000-02-25 08:01:00 EST,10,8,11,+1.03443e+06,+426447,+820726,+425245,+1.39438e+06,+712137,+3.24953e+06,+1.56383e+06
2000-02-25 09:01:00 EST,10,8,11,+980223,+393673,+775188,+382242,+1.32418e+06,+647062,+3.07959e+06,+1.42298e+06
2000-02-25 10:01:00 EST,10,8,11,+943925,+371928,+739460,+349365,+1.27794e+06,+604672,+2.96133e+06,+1.32596e+06
2000-02-25 11:01:00 EST,10,8,11,+913807,+353140,+709194,+322647,+1.23778e+06,+567581,+2.86078e+06,+1.24337e+06
2000-02-25 12:01:00 EST,10,8,11,+876534,+331970,+678996,+293318,+1.19105e+06,+526114,+2.74658e+06,+1.1514e+06
2000-02-25 13:01:00 EST,10,8,11,+858140,+321384,+656794,+273507,+1.16686e+06,+504581,+2.6818e+06,+1.09947e+06
2000-02-25 14:01:00 EST,10,8,11,+838889,+311386,+640572,+257254,+1.1407e+06,+481874,+2.62016e+06,+1.05051e+06
2000-02-25 15:01:00 EST,10,8,11,+833583,+309872,+640503,+255007,+1.13322e+06,+475917,+2.60731e+06,+1.04079e+06
2000-02-25 16:01:00 EST,10,8,11,+857212,+324213,+671550,+281839,+1.16393e+06,+503398,+2.69269e+06,+1.10945e+06
2000-02-25 17:01:00 EST,10,8,11,+923083,+360415,+740252,+346201,+1.24865e+06,+578907,+2.91199e+06,+1.28552e+06
2000-02-25 18:01:00 EST,10,8,11,+1.0079e+06,+410700,+827439,+426219,+1.35788e+06,+679336,+3.19322e+06,+1.51625e+06
2000-02-25 19:01:00 EST,10,8,11,+1.03093e+06,+424262,+853296,+449764,+1.39221e+06,+711995,+3.27643e+06,+1.58602e+06
2000-02-25 20:01:00 EST,10,8,11,+1.03444e+06,+428578,+852318,+447772,+1.39249e+06,+712091,+3.27925e+06,+1.58844e+06
2000-02-25 21:01:00 EST,10,8,11,+1.00398e+06,+412861,+826855,+420771,+1.35393e+06,+676875,+3.18476e+06,+1.51051e+06
2000-02-25 22:01:00 EST,10,8,11,+989619,+408135,+805701,+398002,+1.33585e+06,+662093,+3.13117e+06,+1.46823e+06
2000-02-25 23:01:00 EST,10,8,11,+940578,+381322,+761052,+354097,+1.27759e+06,+609776,+2.97922e+06,+1.3452e+06
2000-02-26 00:01:00 EST,10,8,11,+917383,+365903,+737650,+333773,+1.25887e+06,+593014,+2.91391e+06,+1.29269e+06
2000-02-26 01:01:00 EST,10,8,11,+916836,+365398,+735330,+332053,+1.25867e+06,+592784,+2.91084e+06,+1.29024e+06
2000-02-26 02:01:00 EST,10,8,11,+924652,+368505,+744197,+341101,+1.27408e+06,+606922,+2.94293e+06,+1.31653e+06
2000-02-26 03:01:00 EST,10,8,11,+935373,+374526,+753554,+349942,+1.29231e+06,+623750,+2.98124e+06,+1.34822e+06
2000-02-26 04:01:00 EST,10,8,11,+964348,+390163,+776809,+372956,+1.33429e+06,+662665,+3.07545e+06,+1.42578e+06
2000-02-26 05:01:00 EST,10,8,11,+993769,+403259,+814876,+411554,+1.38174e+06,+705052,+3.19039e+06,+1.51987e+06
2000-02-26 06:01:00 EST,10,8,11,+1.10704e+06,+470245,+914537,+508938,+1.5165e+06,+831362,+3.53808e+06,+1.81054e+06
2000-02-26 07:01:00 EST,10,8,11,+1.13201e+06,+483461,+911601,+511117,+1.52957e+06,+841842,+3.57319e+06,+1.83642e+06
2000-02-26 08:01:00 EST,10,8,11,+1.07537e+06,+449516,+849083,+452510,+1.45984e+06,+775056,+3.38429e+06,+1.67708e+06
2000-02-26 09:01:00 EST,10,8,11,+1.04226e+06,+430413,+818901,+423254,+1.42013e+06,+737945,+3.28129e+06,+1.59161e+06
2000-02-26 10:01:00 EST,10,8,11,+1.02016e+06,+414598,+802049,+409099,+1.39001e+06,+708759,+3.21222e+06,+1.53246e+06
2000-02-26 11:01:00 EST,10,8,11,+987744,+397689,+778016,+383452,+1.34513e+06,+667297,+3.11089e+06,+1.44844e+06
2000-02-26 12:01:00 EST,10,8,11,+959589,+379328,+760481,+367102,+1.31253e+06,+637123,+3.0326e+06,+1.38355e+06
2000-02-26 13:01:00 EST,10,8,11,+948779,+374429,+747914,+354852,+1.29498e+06,+620986,+2.99167e+06,+1.35027e+06
2000-02-26 14:01:00 EST,10,8,11,+942489,+371783,+743258,+349409,+1.2851e+06,+612259,+2.97085e+06,+1.33345e+06
2000-02-26 15:01:00 EST,10,8,11,+950788,+377501,+754049,+358292,+1.29113e+06,+617759,+2.99596e+06,+1.35355e+06
2000-02-26 16:01:00 EST,10,8,11,+974356,+391191,+787071,+387809,+1.32359e+06,+647838,+3.08502e+06,+1.42684e+06
2000-02-26 17:01:00 EST,10,8,11,+1.02056e+06,+417161,+836823,+434716,+1.3774e+06,+697171,+3.23479e+06,+1.54905e+06
2000-02-26 18:01:00 EST,10,8,11,+1.07577e+06,+450474,+893628,+487836,+1.44859e+06,+764313,+3.41799e+06,+1.70262e+06
2000-02-26 19:01:00 EST,10,8,11,+1.07933e+06,+453361,+898429,+491491,+1.45552e+06,+771465,+3.43327e+06,+1.71632e+06
2000-02-26 20:01:00 EST,10,8,11,+1.05162e+06,+438608,+876222,+468688,+1.41947e+06,+737561,+3.34731e+06,+1.64486e+06
2000-02-26 21:01:00 EST,10,8,11,+1.01126e+06,+415546,+838407,+432137,+1.36396e+06,+685360,+3.21363e+06,+1.53304e+06
2000-02-26 22:01:00 EST,10,8,11,+987963,+406258,+808978,+401177,+1.32803e+06,+653706,+3.12497e+06,+1.46114e+06
2000-02-26 23:01:00 EST,10,8,11,+932758,+374537,+755367,+350066,+1.25715e+06,+589396,+2.94528e+06,+1.314e+06
2000-02-27 00:01:00 EST,10,8,11,+904207,+355783,+723753,+322682,+1.22475e+06,+559761,+2.85271e+06,+1.23823e+06
2000-02-27 01:01:00 EST,10,8,11,+889499,+348797,+711254,+309299,+1.20447e+06,+542202,+2.80523e+06,+1.2003e+06
2000-02-27 02:01:00 EST,10,8,11,+886321,+346037,+710528,+308820,+1.20682e+06,+544643,+2.80367e+06,+1.1995e+06
2000-02-27 03:01:00 EST,10,8,11,+890529,+348441,+715767,+313399,+1.21502e+06,+552465,+2.82132e+06,+1.2143e+06
2000-02-27 04:01:00 EST,10,8,11,+913425,+359904,+734252,+332215,+1.25192e+06,+585756,+2.8996e+06,+1.27787e+06
