# file...... reg1_output.csv
# date...... Wed Aug 15 11:53:41 2018
# user...... hu000007
# host...... (null)
# target.... regulator 58
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,tap_A,tap_B,tap_C,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_in.real,power_in.imag
2000-02-07 05:01:00 EST,10,8,11,+903551,+472852,+876868,+315223,+917665,+297005,+2.69809e+06,+1.08508e+06
2000-02-07 06:01:00 EST,10,8,11,+907039,+474779,+879264,+318349,+925197,+301507,+2.7115e+06,+1.09464e+06
2000-02-07 07:01:00 EST,10,8,11,+909317,+471877,+885237,+322945,+917235,+297912,+2.71179e+06,+1.09273e+06
2000-02-07 08:01:00 EST,10,8,11,+910347,+473779,+882765,+322029,+925803,+302615,+2.71891e+06,+1.09842e+06
2000-02-07 09:01:00 EST,10,8,11,+917010,+481608,+888065,+323906,+921589,+300029,+2.72666e+06,+1.10554e+06
2000-02-07 10:01:00 EST,10,8,11,+918522,+482482,+885093,+322339,+921095,+298717,+2.72471e+06,+1.10354e+06
2000-02-07 11:01:00 EST,10,8,11,+900761,+469658,+887409,+323813,+922707,+301350,+2.71088e+06,+1.09482e+06
2000-02-07 12:01:00 EST,10,8,11,+904061,+468994,+894870,+331645,+919932,+299460,+2.71886e+06,+1.1001e+06
2000-02-07 13:01:00 EST,10,8,11,+909649,+474293,+892906,+329245,+916926,+296994,+2.71948e+06,+1.10053e+06
2000-02-07 14:01:00 EST,10,8,11,+901991,+470995,+881927,+319375,+921722,+300776,+2.70564e+06,+1.09115e+06
2000-02-07 15:01:00 EST,10,8,11,+916184,+478015,+891943,+329072,+924189,+301884,+2.73232e+06,+1.10897e+06
2000-02-07 16:01:00 EST,10,8,11,+911785,+476975,+885887,+325612,+921936,+298377,+2.71961e+06,+1.10096e+06
2000-02-07 17:01:00 EST,10,8,11,+909989,+475974,+891872,+328168,+920716,+298385,+2.72258e+06,+1.10253e+06
2000-02-07 18:01:00 EST,10,8,11,+909163,+474735,+895529,+330655,+919018,+298316,+2.72371e+06,+1.10371e+06
2000-02-07 19:01:00 EST,10,8,11,+918533,+481520,+887718,+327299,+924631,+300966,+2.73088e+06,+1.10978e+06
2000-02-07 20:01:00 EST,10,8,11,+914125,+478100,+883213,+321224,+916008,+295557,+2.71335e+06,+1.09488e+06
2000-02-07 21:01:00 EST,10,8,11,+912190,+476095,+896357,+333644,+919534,+298534,+2.72808e+06,+1.10827e+06
2000-02-07 22:01:00 EST,10,8,11,+914016,+477708,+885664,+323836,+922452,+299537,+2.72213e+06,+1.10108e+06
2000-02-07 23:01:00 EST,10,8,11,+913963,+478151,+882177,+319591,+917976,+296995,+2.71412e+06,+1.09474e+06
2000-02-08 00:01:00 EST,10,8,11,+904515,+473497,+898559,+335615,+922494,+299221,+2.72557e+06,+1.10833e+06
2000-02-08 01:01:00 EST,10,8,11,+920985,+481075,+890281,+327005,+923155,+301965,+2.73442e+06,+1.11004e+06
2000-02-08 02:01:00 EST,10,8,11,+903729,+470871,+897701,+331761,+920046,+299255,+2.72148e+06,+1.10189e+06
2000-02-08 03:01:00 EST,10,8,11,+894289,+464796,+889050,+326816,+919664,+297595,+2.703e+06,+1.08921e+06
2000-02-08 04:01:00 EST,10,8,11,+912420,+476128,+898179,+334958,+923893,+301136,+2.73449e+06,+1.11222e+06
2000-02-08 05:01:00 EST,10,8,11,+912094,+473990,+894334,+332099,+922729,+299188,+2.72916e+06,+1.10528e+06
2000-02-08 06:01:00 EST,10,8,11,+915901,+480452,+882073,+320394,+922969,+301227,+2.72094e+06,+1.10207e+06
2000-02-08 07:01:00 EST,10,8,11,+912718,+475263,+897278,+333584,+924687,+302132,+2.73468e+06,+1.11098e+06
2000-02-08 08:01:00 EST,10,8,11,+889692,+460515,+896571,+334313,+913674,+295000,+2.69994e+06,+1.08983e+06
2000-02-08 09:01:00 EST,10,8,11,+875711,+453744,+882152,+321541,+915244,+295259,+2.67311e+06,+1.07054e+06
2000-02-08 10:01:00 EST,10,8,11,+872323,+455469,+877752,+313177,+919175,+297653,+2.66925e+06,+1.0663e+06
2000-02-08 11:01:00 EST,10,8,11,+877885,+457570,+898889,+335201,+916170,+294580,+2.69294e+06,+1.08735e+06
2000-02-08 12:01:00 EST,10,8,11,+878255,+456216,+876795,+315976,+915522,+295154,+2.67057e+06,+1.06735e+06
2000-02-08 13:01:00 EST,10,8,11,+865685,+450177,+884346,+319066,+917170,+296743,+2.6672e+06,+1.06599e+06
2000-02-08 14:01:00 EST,10,8,11,+873804,+456676,+895612,+330076,+919502,+296447,+2.68892e+06,+1.0832e+06
2000-02-08 15:01:00 EST,10,8,11,+864216,+450359,+875474,+309767,+915086,+295535,+2.65478e+06,+1.05566e+06
2000-02-08 16:01:00 EST,10,8,11,+871119,+453336,+882834,+318958,+916276,+296117,+2.67023e+06,+1.06841e+06
2000-02-08 17:01:00 EST,10,8,11,+857530,+444912,+882568,+321801,+918557,+296765,+2.65866e+06,+1.06348e+06
2000-02-08 18:01:00 EST,10,8,11,+853899,+444563,+879236,+314937,+914020,+294396,+2.64716e+06,+1.0539e+06
2000-02-08 19:01:00 EST,10,8,11,+868971,+450137,+890470,+329976,+915918,+295206,+2.67536e+06,+1.07532e+06
2000-02-08 20:01:00 EST,10,8,11,+872105,+455295,+876491,+310023,+916649,+296324,+2.66524e+06,+1.06164e+06
2000-02-08 21:01:00 EST,10,8,11,+844580,+437949,+889212,+325963,+916509,+295657,+2.6503e+06,+1.05957e+06
2000-02-08 22:01:00 EST,10,8,11,+866362,+449624,+881624,+315660,+917277,+297844,+2.66526e+06,+1.06313e+06
2000-02-08 23:01:00 EST,10,8,11,+861643,+445012,+864398,+304851,+916516,+296986,+2.64256e+06,+1.04685e+06
2000-02-09 00:01:00 EST,10,8,11,+868475,+450352,+887616,+323939,+915146,+296652,+2.67124e+06,+1.07094e+06
2000-02-09 01:01:00 EST,10,8,11,+855499,+446134,+894905,+326401,+917541,+296857,+2.66795e+06,+1.06939e+06
2000-02-09 02:01:00 EST,10,8,11,+877360,+454541,+875393,+314538,+915836,+296149,+2.66859e+06,+1.06523e+06
2000-02-09 03:01:00 EST,10,8,11,+839723,+436396,+871001,+307737,+920849,+299048,+2.63157e+06,+1.04318e+06
2000-02-09 04:01:00 EST,10,8,11,+881879,+461047,+869819,+307101,+916325,+295254,+2.66802e+06,+1.0634e+06
2000-02-09 05:01:00 EST,10,8,11,+858225,+446893,+873943,+310320,+914609,+294871,+2.64678e+06,+1.05208e+06
2000-02-09 06:01:00 EST,10,8,11,+852432,+441406,+890375,+326042,+916955,+297232,+2.65976e+06,+1.06468e+06
2000-02-09 07:01:00 EST,10,8,11,+870268,+453313,+892354,+327295,+916390,+295970,+2.67901e+06,+1.07658e+06
2000-02-09 08:01:00 EST,10,8,11,+857002,+445799,+879871,+316328,+917444,+296766,+2.65432e+06,+1.05889e+06
2000-02-09 09:01:00 EST,10,8,11,+864136,+447942,+878433,+319244,+916922,+295973,+2.65949e+06,+1.06316e+06
2000-02-09 10:01:00 EST,10,8,11,+859687,+449354,+874228,+306807,+916877,+295828,+2.65079e+06,+1.05199e+06
2000-02-09 11:01:00 EST,10,8,11,+871180,+450299,+894268,+330717,+914434,+295543,+2.67988e+06,+1.07656e+06
2000-02-09 12:01:00 EST,10,8,11,+850217,+437892,+875673,+315236,+914897,+296157,+2.64079e+06,+1.04928e+06
2000-02-09 13:01:00 EST,10,8,11,+854629,+441923,+867443,+306918,+914814,+295198,+2.63688e+06,+1.04404e+06
2000-02-09 14:01:00 EST,10,8,11,+852778,+441975,+863567,+300993,+918108,+299062,+2.63445e+06,+1.04203e+06
2000-02-09 15:01:00 EST,10,8,11,+845230,+440711,+877925,+310541,+916089,+295130,+2.63924e+06,+1.04638e+06
2000-02-09 16:01:00 EST,10,8,11,+870666,+452178,+876709,+314629,+915242,+295946,+2.66262e+06,+1.06275e+06
2000-02-09 17:01:00 EST,10,8,11,+850755,+444509,+880190,+312719,+918197,+296694,+2.64914e+06,+1.05392e+06
2000-02-09 18:01:00 EST,10,8,11,+857496,+445995,+871986,+309574,+914740,+295338,+2.64422e+06,+1.05091e+06
2000-02-09 19:01:00 EST,10,8,11,+866838,+449304,+886200,+325140,+919649,+297570,+2.67269e+06,+1.07201e+06
2000-02-09 20:01:00 EST,10,8,11,+855294,+444999,+882529,+317463,+915927,+296331,+2.65375e+06,+1.05879e+06
2000-02-09 21:01:00 EST,10,8,11,+862561,+452285,+878054,+310171,+913992,+294985,+2.65461e+06,+1.05744e+06
2000-02-09 22:01:00 EST,10,8,11,+871864,+451202,+888788,+327739,+912466,+293867,+2.67312e+06,+1.07281e+06
2000-02-09 23:01:00 EST,10,8,11,+875622,+456304,+873104,+311231,+915347,+295755,+2.66407e+06,+1.06329e+06
2000-02-10 00:01:00 EST,10,8,11,+849442,+444076,+871247,+303954,+918315,+297417,+2.639e+06,+1.04545e+06
2000-02-10 01:01:00 EST,10,8,11,+852372,+444132,+884558,+319604,+915128,+294486,+2.65206e+06,+1.05822e+06
2000-02-10 02:01:00 EST,10,8,11,+845774,+440953,+881016,+315096,+916806,+296730,+2.6436e+06,+1.05278e+06
2000-02-10 03:01:00 EST,10,8,11,+861756,+447926,+876707,+313091,+917879,+297946,+2.65634e+06,+1.05896e+06
2000-02-10 04:01:00 EST,10,8,11,+866673,+451614,+888635,+322369,+915882,+296610,+2.67119e+06,+1.07059e+06
2000-02-10 05:01:00 EST,10,8,11,+863412,+451447,+871917,+304333,+915733,+296427,+2.65106e+06,+1.05221e+06
2000-02-10 06:01:00 EST,10,8,11,+868304,+453273,+875392,+309491,+916675,+296155,+2.66037e+06,+1.05892e+06
2000-02-10 07:01:00 EST,10,8,11,+860227,+449253,+885033,+318561,+916183,+297180,+2.66144e+06,+1.06499e+06
2000-02-10 08:01:00 EST,10,8,11,+860150,+452594,+872537,+305637,+919882,+297669,+2.65257e+06,+1.0559e+06
2000-02-10 09:01:00 EST,10,8,11,+851913,+443003,+890567,+325543,+919738,+299689,+2.66222e+06,+1.06824e+06
2000-02-10 10:01:00 EST,10,8,11,+858042,+444639,+868930,+305411,+917791,+297408,+2.64476e+06,+1.04746e+06
2000-02-10 11:01:00 EST,10,8,11,+858764,+448339,+894684,+328351,+916254,+295925,+2.6697e+06,+1.07262e+06
2000-02-10 12:01:00 EST,10,8,11,+853568,+440445,+896647,+331265,+916850,+298012,+2.66706e+06,+1.06972e+06
2000-02-10 13:01:00 EST,10,8,11,+852243,+446115,+870278,+306053,+919379,+298556,+2.6419e+06,+1.05072e+06
2000-02-10 14:01:00 EST,10,8,11,+849512,+441751,+878666,+313119,+915029,+296441,+2.64321e+06,+1.05131e+06
2000-02-10 15:01:00 EST,10,8,11,+863856,+449571,+875564,+309372,+915253,+295459,+2.65467e+06,+1.0544e+06
2000-02-10 16:01:00 EST,10,8,11,+864650,+450349,+873429,+309127,+919381,+298475,+2.65746e+06,+1.05795e+06
2000-02-10 17:01:00 EST,10,8,11,+875844,+454039,+878249,+315573,+916711,+297531,+2.6708e+06,+1.06714e+06
2000-02-10 18:01:00 EST,10,8,11,+862438,+443928,+899786,+336850,+915097,+295825,+2.67732e+06,+1.0766e+06
2000-02-10 19:01:00 EST,10,8,11,+877836,+455095,+888753,+326417,+919266,+298871,+2.68586e+06,+1.08038e+06
2000-02-10 20:01:00 EST,10,8,11,+867553,+449832,+871796,+311390,+917423,+297226,+2.65677e+06,+1.05845e+06
2000-02-10 21:01:00 EST,10,8,11,+876324,+455389,+870788,+307914,+919041,+298654,+2.66615e+06,+1.06196e+06
2000-02-10 22:01:00 EST,10,8,11,+857529,+448554,+877838,+311495,+917735,+297756,+2.6531e+06,+1.0578e+06
2000-02-10 23:01:00 EST,10,8,11,+855830,+442912,+886246,+321402,+918487,+298263,+2.66056e+06,+1.06258e+06
2000-02-11 00:01:00 EST,10,8,11,+857076,+449603,+878866,+310541,+915647,+294467,+2.65159e+06,+1.05461e+06
2000-02-11 01:01:00 EST,10,8,11,+873365,+453686,+878692,+314168,+918147,+298198,+2.6702e+06,+1.06605e+06
2000-02-11 02:01:00 EST,10,8,11,+875552,+455349,+877516,+313942,+923580,+300983,+2.67665e+06,+1.07027e+06
2000-02-11 03:01:00 EST,10,8,11,+862774,+452727,+881644,+315692,+916778,+295294,+2.6612e+06,+1.06371e+06
2000-02-11 04:01:00 EST,10,8,11,+844183,+440899,+873497,+309031,+915823,+295925,+2.6335e+06,+1.04586e+06
2000-02-11 05:01:00 EST,10,8,11,+863369,+448737,+888195,+321325,+916755,+296678,+2.66832e+06,+1.06674e+06
2000-02-11 06:01:00 EST,10,8,11,+844378,+441160,+871975,+305319,+917813,+296811,+2.63417e+06,+1.04329e+06
2000-02-11 07:01:00 EST,10,8,11,+847645,+444832,+868858,+302892,+920450,+298169,+2.63695e+06,+1.04589e+06
2000-02-11 08:01:00 EST,10,8,11,+859585,+446640,+877073,+314679,+921852,+300398,+2.65851e+06,+1.06172e+06
2000-02-11 09:01:00 EST,10,8,11,+850811,+441491,+875671,+311678,+915266,+295646,+2.64175e+06,+1.04882e+06
2000-02-11 10:01:00 EST,10,8,11,+854949,+439119,+887946,+324765,+914975,+296331,+2.65787e+06,+1.06022e+06
2000-02-11 11:01:00 EST,10,8,11,+855582,+445572,+889830,+325372,+916821,+296757,+2.66223e+06,+1.0677e+06
2000-02-11 12:01:00 EST,10,8,11,+845379,+438105,+889190,+324485,+917169,+296993,+2.65174e+06,+1.05958e+06
2000-02-11 13:01:00 EST,10,8,11,+849822,+445498,+882532,+314385,+919462,+298623,+2.65182e+06,+1.05851e+06
2000-02-11 14:01:00 EST,10,8,11,+856575,+443431,+865063,+305069,+917855,+298027,+2.63949e+06,+1.04653e+06
2000-02-11 15:01:00 EST,10,8,11,+872391,+454643,+876049,+312502,+921403,+299616,+2.66984e+06,+1.06676e+06
2000-02-11 16:01:00 EST,10,8,11,+863661,+447469,+882450,+317678,+918555,+298891,+2.66467e+06,+1.06404e+06
2000-02-11 17:01:00 EST,10,8,11,+861407,+449025,+864282,+299642,+917842,+298497,+2.64353e+06,+1.04716e+06
2000-02-11 18:01:00 EST,10,8,11,+859136,+449026,+890624,+323717,+915427,+295530,+2.66519e+06,+1.06827e+06
2000-02-11 19:01:00 EST,10,8,11,+868832,+450168,+880957,+319791,+915629,+295969,+2.66542e+06,+1.06593e+06
2000-02-11 20:01:00 EST,10,8,11,+849599,+441752,+877141,+309106,+917103,+298202,+2.64384e+06,+1.04906e+06
2000-02-11 21:01:00 EST,10,8,11,+850666,+444454,+882042,+318402,+919688,+297475,+2.6524e+06,+1.06033e+06
2000-02-11 22:01:00 EST,10,8,11,+846064,+440182,+890193,+325022,+919178,+298309,+2.65544e+06,+1.06351e+06
2000-02-11 23:01:00 EST,10,8,11,+856995,+444185,+888141,+324439,+916317,+296027,+2.66145e+06,+1.06465e+06
2000-02-12 00:01:00 EST,10,8,11,+846743,+444150,+877961,+312220,+920243,+299612,+2.64495e+06,+1.05598e+06
2000-02-12 01:01:00 EST,10,8,11,+855547,+443304,+898832,+335594,+918502,+296753,+2.67288e+06,+1.07565e+06
2000-02-12 02:01:00 EST,10,8,11,+867554,+448805,+875948,+313766,+912702,+293687,+2.6562e+06,+1.05626e+06
2000-02-12 03:01:00 EST,10,8,11,+872430,+452956,+873945,+313140,+917725,+296708,+2.6641e+06,+1.0628e+06
2000-02-12 04:01:00 EST,10,8,11,+846271,+437791,+879772,+317282,+917703,+297261,+2.64375e+06,+1.05233e+06
2000-02-12 05:01:00 EST,10,8,11,+860214,+448288,+882453,+317177,+912988,+293335,+2.65565e+06,+1.0588e+06
2000-02-12 06:01:00 EST,10,8,11,+854116,+446283,+864547,+300218,+915853,+295443,+2.63452e+06,+1.04194e+06
2000-02-12 07:01:00 EST,10,8,11,+853058,+442455,+892804,+330072,+918780,+297807,+2.66464e+06,+1.07033e+06
2000-02-12 08:01:00 EST,10,8,11,+873906,+454554,+865990,+304705,+916051,+296683,+2.65595e+06,+1.05594e+06
2000-02-12 09:01:00 EST,10,8,11,+852807,+444482,+863571,+299395,+914523,+295108,+2.6309e+06,+1.03899e+06
2000-02-12 10:01:00 EST,10,8,11,+869443,+450685,+879581,+318495,+916552,+296682,+2.66558e+06,+1.06586e+06
2000-02-12 11:01:00 EST,10,8,11,+856395,+445260,+886033,+321062,+916381,+297205,+2.65881e+06,+1.06353e+06
2000-02-12 12:01:00 EST,10,8,11,+877957,+454502,+890733,+329684,+912916,+293413,+2.68161e+06,+1.0776e+06
2000-02-12 13:01:00 EST,10,8,11,+853683,+441674,+870724,+309538,+918386,+299128,+2.64279e+06,+1.05034e+06
2000-02-12 14:01:00 EST,10,8,11,+870597,+453012,+884768,+321082,+919085,+297324,+2.67445e+06,+1.07142e+06
2000-02-12 15:01:00 EST,10,8,11,+867561,+449321,+874470,+313856,+913945,+295285,+2.65598e+06,+1.05846e+06
2000-02-12 16:01:00 EST,10,8,11,+857062,+446477,+878987,+315423,+918270,+298150,+2.65432e+06,+1.06005e+06
2000-02-12 17:01:00 EST,10,8,11,+852938,+445661,+876898,+314018,+918800,+297431,+2.64864e+06,+1.05711e+06
2000-02-12 18:01:00 EST,10,8,11,+871911,+452547,+874659,+313352,+917773,+296309,+2.66434e+06,+1.06221e+06
2000-02-12 19:01:00 EST,10,8,11,+866413,+451446,+886837,+321659,+918938,+297925,+2.67219e+06,+1.07103e+06
2000-02-12 20:01:00 EST,10,8,11,+867337,+448933,+894708,+332489,+914099,+293765,+2.67614e+06,+1.07519e+06
2000-02-12 21:01:00 EST,10,8,11,+875607,+458915,+875487,+311165,+915346,+294800,+2.66644e+06,+1.06488e+06
2000-02-12 22:01:00 EST,10,8,11,+845737,+439780,+887410,+321674,+918451,+298375,+2.6516e+06,+1.05983e+06
2000-02-12 23:01:00 EST,10,8,11,+858909,+443878,+888710,+326213,+918819,+296802,+2.66644e+06,+1.06689e+06
2000-02-13 00:01:00 EST,10,8,11,+860217,+446025,+876714,+315853,+916594,+296422,+2.65352e+06,+1.0583e+06
2000-02-13 01:01:00 EST,10,8,11,+875358,+453817,+888350,+325670,+915882,+295765,+2.67959e+06,+1.07525e+06
2000-02-13 02:01:00 EST,10,8,11,+861718,+449840,+894027,+327034,+920411,+299977,+2.67616e+06,+1.07685e+06
2000-02-13 03:01:00 EST,10,8,11,+831387,+434791,+865261,+299379,+921073,+299027,+2.61772e+06,+1.0332e+06
2000-02-13 04:01:00 EST,10,8,11,+811141,+418719,+814678,+256275,+904302,+288748,+2.53012e+06,+963742
2000-02-13 05:01:00 EST,10,8,11,+811589,+422537,+816278,+257610,+917056,+296503,+2.54492e+06,+976650
2000-02-13 06:01:00 EST,10,8,11,+813855,+421456,+843187,+281166,+909694,+292544,+2.56674e+06,+995166
2000-02-13 07:01:00 EST,10,8,11,+815921,+426698,+819366,+260081,+909598,+289104,+2.54489e+06,+975884
2000-02-13 08:01:00 EST,10,8,11,+812637,+420481,+827295,+266552,+907349,+290394,+2.54728e+06,+977427
2000-02-13 09:01:00 EST,10,8,11,+809614,+419934,+829081,+271577,+916860,+294383,+2.55555e+06,+985893
2000-02-13 10:01:00 EST,10,8,11,+806239,+417459,+820753,+264025,+907306,+287599,+2.5343e+06,+969083
2000-02-13 11:01:00 EST,10,8,11,+811300,+419982,+820816,+260175,+911587,+294716,+2.5437e+06,+974873
2000-02-13 12:01:00 EST,10,8,11,+813068,+419593,+832547,+275108,+898173,+281985,+2.54379e+06,+976687
2000-02-13 13:01:00 EST,10,8,11,+808181,+419337,+842421,+280214,+915769,+294293,+2.56637e+06,+993844
2000-02-13 14:01:00 EST,10,8,11,+811110,+420496,+843241,+283008,+909778,+290383,+2.56413e+06,+993887
2000-02-13 15:01:00 EST,10,8,11,+808960,+417999,+821590,+261820,+907237,+291862,+2.53779e+06,+971681
2000-02-13 16:01:00 EST,10,8,11,+804970,+416461,+834352,+272244,+913507,+295212,+2.55283e+06,+983917
2000-02-13 17:01:00 EST,10,8,11,+806339,+417121,+823267,+264990,+903427,+285658,+2.53303e+06,+967769
2000-02-13 18:01:00 EST,10,8,11,+810235,+421164,+838404,+276571,+911673,+291305,+2.56031e+06,+989041
2000-02-13 19:01:00 EST,10,8,11,+812762,+420144,+835041,+275817,+904287,+286674,+2.55209e+06,+982634
2000-02-13 20:01:00 EST,10,8,11,+809682,+419223,+837207,+277490,+907088,+287878,+2.55398e+06,+984591
2000-02-13 21:01:00 EST,10,8,11,+812294,+421040,+820019,+263785,+910086,+291566,+2.5424e+06,+976391
2000-02-13 22:01:00 EST,10,8,11,+812373,+419169,+838512,+277759,+908479,+291642,+2.55936e+06,+988570
2000-02-13 23:01:00 EST,10,8,11,+801098,+415833,+815940,+259206,+912585,+290816,+2.52962e+06,+965855
2000-02-14 00:01:00 EST,10,8,11,+804605,+416709,+829513,+271006,+906074,+286290,+2.54019e+06,+974005
2000-02-14 01:01:00 EST,10,8,11,+813760,+424011,+828510,+269523,+914724,+293136,+2.55699e+06,+986670
2000-02-14 02:01:00 EST,10,8,11,+809906,+421402,+828459,+267899,+912771,+292447,+2.55114e+06,+981749
2000-02-14 03:01:00 EST,10,8,11,+813272,+421588,+832628,+273358,+906846,+289519,+2.55275e+06,+984464
2000-02-14 04:01:00 EST,10,8,11,+807881,+416565,+830671,+271314,+907292,+290414,+2.54585e+06,+978294
2000-02-14 05:01:00 EST,10,8,11,+808634,+418908,+818833,+261453,+906591,+286141,+2.53406e+06,+966501
2000-02-14 06:01:00 EST,10,8,11,+811514,+419058,+832460,+274241,+901722,+285280,+2.5457e+06,+978579
2000-02-14 07:01:00 EST,10,8,11,+809196,+418701,+843226,+283214,+902082,+282375,+2.5545e+06,+984290
2000-02-14 08:01:00 EST,10,8,11,+815966,+424396,+831126,+272937,+905754,+285958,+2.55285e+06,+983291
2000-02-14 09:01:00 EST,10,8,11,+806691,+416623,+832019,+274067,+908183,+288115,+2.54689e+06,+978805
2000-02-14 10:01:00 EST,10,8,11,+798954,+411176,+839848,+279479,+903181,+285334,+2.54198e+06,+975989
2000-02-14 11:01:00 EST,10,8,11,+816558,+425318,+834748,+277459,+912738,+290019,+2.56404e+06,+992796
2000-02-14 12:01:00 EST,10,8,11,+818351,+426225,+837348,+277585,+906886,+287007,+2.56259e+06,+990817
2000-02-14 13:01:00 EST,10,8,11,+810278,+421426,+827784,+266865,+904108,+286312,+2.54217e+06,+974603
2000-02-14 14:01:00 EST,10,8,11,+822777,+427866,+848917,+287244,+900816,+283744,+2.57251e+06,+998855
2000-02-14 15:01:00 EST,10,8,11,+812088,+421347,+843833,+281541,+910642,+291198,+2.56656e+06,+994087
2000-02-14 16:01:00 EST,10,8,11,+803216,+416486,+832727,+274959,+906483,+284397,+2.54243e+06,+975843
2000-02-14 17:01:00 EST,10,8,11,+811853,+420481,+828230,+270940,+909919,+290853,+2.55e+06,+982274
2000-02-14 18:01:00 EST,10,8,11,+810552,+420471,+810191,+254718,+909153,+290784,+2.5299e+06,+965973
2000-02-14 19:01:00 EST,10,8,11,+816568,+423114,+840076,+277819,+908627,+290574,+2.56527e+06,+991507
2000-02-14 20:01:00 EST,10,8,11,+810717,+419359,+828111,+270565,+902999,+285055,+2.54183e+06,+974979
2000-02-14 21:01:00 EST,10,8,11,+812049,+419555,+845553,+284612,+901409,+284086,+2.55901e+06,+988253
2000-02-14 22:01:00 EST,10,8,11,+799468,+411167,+821310,+262617,+905988,+289027,+2.52677e+06,+962812
2000-02-14 23:01:00 EST,10,8,11,+816118,+425760,+816202,+258339,+909360,+289637,+2.54168e+06,+973735
2000-02-15 00:01:00 EST,10,8,11,+805752,+415843,+825748,+265468,+906343,+289959,+2.53784e+06,+971270
2000-02-15 01:01:00 EST,10,8,11,+805149,+415546,+819646,+263842,+901306,+283268,+2.5261e+06,+962657
2000-02-15 02:01:00 EST,10,8,11,+808235,+418835,+835910,+276632,+907770,+288744,+2.55191e+06,+984211
2000-02-15 03:01:00 EST,10,8,11,+825260,+432374,+811309,+253983,+905977,+286062,+2.54255e+06,+972419
2000-02-15 04:01:00 EST,10,8,11,+805034,+415748,+827469,+267755,+902646,+284967,+2.53515e+06,+968471
2000-02-15 05:01:00 EST,10,8,11,+808950,+416473,+838602,+277641,+910401,+293077,+2.55795e+06,+987191
2000-02-15 06:01:00 EST,10,8,11,+803900,+416338,+812188,+254545,+912271,+294696,+2.52836e+06,+965579
2000-02-15 07:01:00 EST,10,8,11,+820909,+427257,+808632,+252438,+908989,+291131,+2.53853e+06,+970826
2000-02-15 08:01:00 EST,10,8,11,+814680,+421861,+827896,+270519,+903617,+286390,+2.54619e+06,+978771
2000-02-15 09:01:00 EST,10,8,11,+812860,+420565,+824030,+263573,+909842,+294508,+2.54673e+06,+978646
2000-02-15 10:01:00 EST,10,8,11,+803979,+415586,+804014,+247992,+908737,+290247,+2.51673e+06,+953825
2000-02-15 11:01:00 EST,10,8,11,+817268,+423686,+832379,+272555,+905295,+288214,+2.55494e+06,+984455
2000-02-15 12:01:00 EST,10,8,11,+816188,+426086,+804343,+249578,+908486,+288131,+2.52902e+06,+963796
2000-02-15 13:01:00 EST,10,8,11,+822670,+430048,+812818,+257491,+908136,+288342,+2.54362e+06,+975882
2000-02-15 14:01:00 EST,10,8,11,+808491,+419253,+847078,+285466,+912563,+292235,+2.56813e+06,+996954
2000-02-15 15:01:00 EST,10,8,11,+817443,+425974,+850867,+289009,+905773,+284584,+2.57408e+06,+999567
2000-02-15 16:01:00 EST,10,8,11,+805523,+417233,+827265,+267203,+903973,+285938,+2.53676e+06,+970374
2000-02-15 17:01:00 EST,10,8,11,+813502,+424799,+820076,+260840,+916366,+295287,+2.54994e+06,+980926
2000-02-15 18:01:00 EST,10,8,11,+809458,+417295,+847271,+288689,+905614,+287787,+2.56234e+06,+993771
2000-02-15 19:01:00 EST,10,8,11,+817012,+424778,+833566,+272752,+906324,+286909,+2.5569e+06,+984440
2000-02-15 20:01:00 EST,10,8,11,+808244,+419129,+844083,+284826,+913738,+292557,+2.56607e+06,+996512
2000-02-15 21:01:00 EST,10,8,11,+813783,+423877,+819901,+261031,+912009,+291788,+2.54569e+06,+976697
2000-02-15 22:01:00 EST,10,8,11,+821141,+428938,+811735,+252965,+914607,+295349,+2.54748e+06,+977252
2000-02-15 23:01:00 EST,10,8,11,+817866,+425712,+846848,+284119,+914521,+294064,+2.57924e+06,+1.0039e+06
2000-02-16 00:01:00 EST,10,8,11,+804907,+418632,+818946,+260421,+912482,+291505,+2.53634e+06,+970558
2000-02-16 01:01:00 EST,10,8,11,+815431,+423755,+821940,+262331,+914707,+295955,+2.55208e+06,+982041
2000-02-16 02:01:00 EST,10,8,11,+813279,+421793,+832383,+270975,+908692,+289830,+2.55435e+06,+982598
2000-02-16 03:01:00 EST,10,8,11,+803251,+415493,+820195,+261095,+908757,+289251,+2.5322e+06,+965840
2000-02-16 04:01:00 EST,10,8,11,+818196,+427417,+813670,+255556,+908753,+290162,+2.54062e+06,+973135
2000-02-16 05:01:00 EST,10,8,11,+802217,+416384,+814085,+257329,+911554,+290688,+2.52786e+06,+964401
2000-02-16 06:01:00 EST,10,8,11,+803451,+414368,+836862,+277482,+910643,+292015,+2.55096e+06,+983864
2000-02-16 07:01:00 EST,10,8,11,+806128,+414666,+844533,+285282,+901530,+284324,+2.55219e+06,+984272
2000-02-16 08:01:00 EST,10,8,11,+803461,+414057,+812447,+253871,+909224,+293382,+2.52513e+06,+961310
2000-02-16 09:01:00 EST,10,8,11,+814930,+423404,+840902,+279739,+907970,+287810,+2.5638e+06,+990954
2000-02-16 10:01:00 EST,10,8,11,+808995,+419538,+846399,+285601,+908310,+286956,+2.5637e+06,+992096
